242.0,237.0,262.0,245.0,247.0
243.0,238.0,263.0,246.0,248.0
245.0,240.0,264.0,247.0,249.0
246.0,241.0,265.0,249.0,250.0
248.0,242.0,266.0,250.0,251.0
249.0,243.0,267.0,251.0,252.0
250.0,244.0,268.0,252.0,253.0
251.0,246.0,269.0,254.0,254.0
253.0,247.0,270.0,256.0,255.0
255.0,248.0,271.0,257.0,256.0
257.0,250.0,272.0,258.0,257.0
258.0,251.0,273.0,259.0,258.0
259.0,252.0,274.0,260.0,259.0
261.0,253.0,275.0,261.0,260.0
262.0,254.0,276.0,262.0,261.0
263.0,255.0,278.0,263.0,265.0
264.0,256.0,279.0,264.0,267.0
265.0,259.0,280.0,266.0,268.0
266.0,260.0,281.0,267.0,269.0
268.0,261.0,282.0,268.0,270.0
269.0,262.0,283.0,272.0,271.0
270.0,263.0,284.0,273.0,272.0
271.0,264.0,285.0,274.0,273.0
277.0,265.0,286.0,275.0,274.0
278.0,266.0,287.0,276.0,275.0
279.0,267.0,288.0,277.0,276.0
280.0,269.0,289.0,280.0,277.0
281.0,270.0,290.0,281.0,278.0
283.0,271.0,291.0,282.0,279.0
285.0,272.0,292.0,284.0,280.0
286.0,273.0,294.0,285.0,282.0
287.0,274.0,295.0,286.0,283.0
288.0,275.0,296.0,288.0,284.0
289.0,276.0,297.0,289.0,285.0
290.0,277.0,298.0,290.0,286.0
291.0,278.0,299.0,291.0,287.0
292.0,279.0,300.0,292.0,290.0
293.0,281.0,301.0,293.0,291.0
294.0,282.0,302.0,294.0,292.0
297.0,283.0,303.0,295.0,293.0
298.0,284.0,304.0,296.0,295.0
299.0,287.0,305.0,297.0,296.0
300.0,288.0,306.0,298.0,297.0
301.0,289.0,307.0,300.0,298.0
302.0,293.0,308.0,301.0,299.0
303.0,294.0,309.0,302.0,301.0
304.0,295.0,310.0,303.0,305.0
305.0,296.0,312.0,304.0,306.0
307.0,299.0,313.0,306.0,307.0
308.0,300.0,314.0,308.0,310.0
309.0,302.0,315.0,309.0,311.0
310.0,303.0,316.0,311.0,313.0
311.0,304.0,317.0,312.0,315.0
312.0,305.0,319.0,314.0,316.0
313.0,306.0,320.0,316.0,317.0
314.0,307.0,321.0,317.0,318.0
315.0,308.0,322.0,318.0,319.0
318.0,309.0,324.0,319.0,320.0
320.0,310.0,325.0,320.0,321.0
322.0,311.0,326.0,321.0,322.0
323.0,312.0,327.0,322.0,323.0
324.0,313.0,328.0,323.0,326.0
325.0,314.0,329.0,324.0,328.0
327.0,315.0,331.0,325.0,329.0
329.0,316.0,332.0,326.0,330.0
330.0,317.0,334.0,327.0,332.0
331.0,318.0,335.0,328.0,333.0
332.0,319.0,336.0,330.0,335.0
333.0,321.0,337.0,331.0,337.0
334.0,323.0,339.0,333.0,338.0
336.0,324.0,341.0,334.0,339.0
338.0,325.0,342.0,335.0,340.0
339.0,326.0,344.0,336.0,341.0
340.0,327.0,345.0,337.0,342.0
341.0,328.0,347.0,338.0,343.0
343.0,329.0,350.0,339.0,344.0
345.0,330.0,351.0,340.0,345.0
346.0,331.0,352.0,342.0,346.0
348.0,332.0,354.0,343.0,347.0
349.0,333.0,355.0,344.0,348.0
350.0,334.0,356.0,346.0,349.0
351.0,335.0,357.0,347.0,350.0
353.0,336.0,359.0,348.0,351.0
354.0,337.0,360.0,349.0,352.0
355.0,338.0,361.0,350.0,353.0
356.0,340.0,362.0,352.0,354.0
358.0,341.0,364.0,353.0,355.0
359.0,342.0,365.0,354.0,357.0
360.0,343.0,367.0,355.0,358.0
362.0,344.0,368.0,356.0,359.0
363.0,345.0,369.0,357.0,360.0
364.0,346.0,370.0,358.0,361.0
365.0,347.0,371.0,360.0,362.0
366.0,348.0,372.0,361.0,363.0
367.0,349.0,373.0,363.0,364.0
368.0,351.0,374.0,364.0,365.0
370.0,352.0,375.0,365.0,366.0
371.0,353.0,377.0,366.0,369.0
372.0,356.0,378.0,367.0,370.0
373.0,357.0,379.0,368.0,371.0
374.0,358.0,380.0,369.0,372.0
375.0,359.0,381.0,370.0,373.0
376.0,361.0,384.0,372.0,374.0
377.0,362.0,385.0,375.0,376.0
378.0,363.0,386.0,376.0,377.0
380.0,366.0,387.0,379.0,378.0
381.0,367.0,388.0,381.0,379.0
382.0,368.0,389.0,382.0,380.0
383.0,369.0,390.0,383.0,381.0
384.0,371.0,391.0,386.0,382.0
385.0,373.0,394.0,387.0,383.0
389.0,374.0,395.0,388.0,384.0
390.0,375.0,396.0,391.0,385.0
391.0,376.0,397.0,392.0,386.0
392.0,377.0,398.0,393.0,387.0
393.0,378.0,399.0,394.0,388.0
396.0,379.0,400.0,395.0,389.0
397.0,380.0,401.0,396.0,390.0
398.0,382.0,402.0,397.0,391.0
399.0,383.0,403.0,399.0,392.0
401.0,384.0,404.0,400.0,393.0
402.0,385.0,406.0,401.0,394.0
404.0,386.0,407.0,402.0,395.0
405.0,387.0,410.0,403.0,397.0
406.0,388.0,411.0,404.0,398.0
407.0,389.0,412.0,405.0,400.0
408.0,390.0,414.0,406.0,402.0
409.0,392.0,416.0,408.0,403.0
410.0,393.0,417.0,409.0,404.0
413.0,394.0,418.0,410.0,405.0
414.0,395.0,419.0,411.0,406.0
415.0,396.0,420.0,412.0,407.0
416.0,398.0,422.0,413.0,408.0
417.0,399.0,423.0,414.0,409.0
418.0,400.0,424.0,415.0,410.0
419.0,401.0,425.0,416.0,411.0
420.0,403.0,426.0,417.0,412.0
421.0,405.0,427.0,418.0,413.0
422.0,407.0,428.0,421.0,414.0
423.0,408.0,429.0,422.0,415.0
424.0,409.0,430.0,423.0,416.0
425.0,411.0,431.0,424.0,417.0
426.0,412.0,432.0,425.0,419.0
427.0,413.0,433.0,427.0,420.0
428.0,415.0,434.0,429.0,421.0
429.0,418.0,435.0,430.0,423.0
430.0,419.0,436.0,431.0,425.0
431.0,420.0,437.0,432.0,426.0
432.0,421.0,438.0,434.0,428.0
433.0,422.0,439.0,437.0,430.0
435.0,424.0,440.0,439.0,432.0
436.0,426.0,441.0,440.0,433.0
438.0,427.0,442.0,441.0,434.0
440.0,428.0,443.0,443.0,435.0
442.0,429.0,444.0,445.0,436.0
443.0,431.0,445.0,446.0,437.0
444.0,433.0,446.0,447.0,438.0
445.0,434.0,447.0,448.0,439.0
446.0,435.0,448.0,449.0,440.0
447.0,436.0,449.0,450.0,441.0
448.0,437.0,450.0,452.0,442.0
449.0,438.0,451.0,453.0,443.0
450.0,439.0,452.0,454.0,444.0
451.0,441.0,453.0,456.0,445.0
452.0,442.0,454.0,457.0,446.0
453.0,444.0,455.0,458.0,447.0
454.0,451.0,458.0,459.0,448.0
455.0,452.0,459.0,460.0,449.0
456.0,455.0,460.0,461.0,450.0
457.0,456.0,461.0,462.0,451.0
458.0,457.0,463.0,464.0,453.0
460.0,459.0,464.0,465.0,454.0
462.0,460.0,465.0,466.0,455.0
463.0,461.0,468.0,467.0,456.0
465.0,462.0,469.0,468.0,457.0
466.0,463.0,470.0,469.0,458.0
467.0,464.0,471.0,470.0,459.0
468.0,466.0,472.0,471.0,461.0
469.0,467.0,473.0,472.0,462.0
470.0,468.0,474.0,473.0,463.0
471.0,471.0,475.0,474.0,464.0
472.0,472.0,476.0,475.0,465.0
473.0,473.0,477.0,476.0,466.0
474.0,474.0,478.0,477.0,467.0
475.0,475.0,479.0,478.0,469.0
477.0,476.0,480.0,479.0,470.0
479.0,478.0,481.0,480.0,476.0
480.0,480.0,482.0,482.0,477.0
481.0,481.0,483.0,484.0,478.0
482.0,482.0,484.0,486.0,479.0
483.0,483.0,485.0,487.0,481.0
484.0,485.0,486.0,488.0,483.0
485.0,487.0,487.0,489.0,484.0
486.0,488.0,488.0,490.0,485.0
489.0,490.0,489.0,491.0,486.0
491.0,492.0,490.0,492.0,487.0
492.0,493.0,491.0,493.0,488.0
493.0,495.0,492.0,494.0,489.0
494.0,496.0,493.0,495.0,490.0
496.0,497.0,494.0,496.0,491.0
498.0,499.0,495.0,497.0,494.0
499.0,500.0,496.0,498.0,495.0
501.0,501.0,497.0,500.0,497.0
503.0,502.0,498.0,501.0,498.0
504.0,503.0,499.0,502.0,499.0
505.0,504.0,500.0,504.0,500.0
506.0,506.0,501.0,505.0,502.0
507.0,508.0,502.0,506.0,503.0
508.0,509.0,503.0,507.0,505.0
509.0,510.0,504.0,510.0,507.0
511.0,511.0,505.0,511.0,508.0
512.0,512.0,506.0,513.0,509.0
513.0,513.0,507.0,516.0,510.0
514.0,514.0,508.0,517.0,511.0
515.0,515.0,509.0,518.0,512.0
517.0,516.0,510.0,519.0,513.0
518.0,518.0,512.0,520.0,514.0
520.0,519.0,514.0,521.0,515.0
522.0,520.0,515.0,522.0,516.0
523.0,521.0,516.0,523.0,517.0
524.0,522.0,517.0,524.0,519.0
525.0,523.0,518.0,525.0,520.0
528.0,524.0,519.0,526.0,521.0
529.0,525.0,521.0,527.0,522.0
530.0,526.0,523.0,528.0,524.0
531.0,527.0,526.0,529.0,525.0
532.0,528.0,527.0,530.0,526.0
533.0,530.0,528.0,531.0,527.0
534.0,531.0,529.0,533.0,529.0
535.0,532.0,530.0,534.0,531.0
536.0,534.0,532.0,535.0,532.0
537.0,535.0,533.0,536.0,533.0
538.0,537.0,534.0,538.0,536.0
539.0,538.0,535.0,539.0,537.0
540.0,539.0,536.0,541.0,540.0
542.0,540.0,537.0,542.0,541.0
543.0,541.0,538.0,543.0,543.0
544.0,542.0,539.0,545.0,544.0
545.0,543.0,540.0,546.0,545.0
546.0,544.0,541.0,548.0,546.0
547.0,547.0,542.0,549.0,547.0
548.0,548.0,544.0,550.0,548.0
549.0,549.0,545.0,551.0,550.0
551.0,550.0,546.0,552.0,551.0
552.0,551.0,547.0,553.0,553.0
553.0,552.0,549.0,554.0,554.0
554.0,553.0,550.0,555.0,555.0
555.0,554.0,552.0,556.0,556.0
556.0,555.0,556.0,557.0,557.0
558.0,557.0,557.0,558.0,558.0
559.0,558.0,559.0,559.0,559.0
